,id,x,y,z,rx,ry,rz
26669,709483,0.012166104453447329,-0.017571581151295,0.10269251888103795,0.060644,-3.052444,-0.114504
26670,709484,0.00857146231235478,-0.015652322856971643,0.09375797688744736,0.083682,-3.031534,-0.135944
26671,709485,0.010786185388289696,-0.013618371084469165,0.0861461222229713,0.026994999999999998,-3.0152900000000002,-0.16273800000000002
26672,709486,0.007111596173090816,-0.013375363818170536,0.0856789095453539,-0.03225,-3.032311,-0.074378
26673,709487,0.008611126755552614,-0.021208590239704197,0.09953810497704374,0.196439,-3.050256,-0.13585999999999998
26674,709489,0.014009768500873175,-0.005453682631454808,0.08319196752781094,-0.05016,-3.049659,-0.124287
26675,709490,0.011316617200423578,-0.008120001733657463,0.08419110034587807,0.050617,-3.0424849999999997,-0.115002
26676,709491,0.013826522219253784,-0.00842131573814748,0.08140261077823907,-0.062322,-3.0268509999999997,-0.111259
26677,709492,0.018922708707904492,-0.01357210406209366,0.09250220096542697,-0.009008,-3.039225,-0.09884
26678,709493,0.017718375736075653,-0.014170280326151932,0.10449689049369557,0.029191,-2.99043,-0.221698
26679,709494,0.016442507496603292,0.00034853384446189607,0.0892835579685244,-0.035058,-3.0222029999999998,-0.154348
26680,709495,0.008204924706911802,-0.010706401596190527,0.09423954822208529,0.25263800000000003,-3.0714040000000002,-0.184401
26681,709496,0.015420280185170245,-0.012222127025532428,0.10533679764445147,0.48373299999999997,-3.05114,-0.197419
26682,709497,0.012124492352374255,-0.013925621460109908,0.09385331377558417,0.03785,-3.03797,-0.158886
26683,709498,0.0029253225989668095,-0.007443546484927427,0.08748568666858016,0.09890299999999999,-3.017671,-0.20105599999999998
26684,709499,0.006276306147734192,-0.01115776464876192,0.08468487568470395,0.154256,-3.053982,-0.18795
26685,709500,0.007504734441097461,-0.02234675990705928,0.09071334554433672,-0.38948299999999997,3.076127,0.184328
26686,709501,0.01696062860290734,-0.02421772586148752,0.08227888308794337,-0.44557700000000006,3.131539,0.188717
26687,709502,-0.02736142715262578,-0.014920893343713751,0.17312375262370283,-0.84744,5.416208999999999,0.228417
26688,709503,0.018256407681692274,-0.012354391467496485,0.0942204112371859,-0.699386,2.8199490000000003,0.21852600000000003
26689,709504,0.0015846650683234449,-0.014042618362922551,0.09045675880809427,0.5416979999999999,-2.951705,-0.156108
26690,709505,0.007698650285282643,-0.008772507219682882,0.09587704406576555,-0.427043,3.0658369999999997,0.16253
26691,709506,0.012064670978157239,-0.025757764072267594,0.10161774936485032,0.175101,-3.0979959999999997,-0.107636
26692,709507,0.01912880277282636,-0.017188524409128447,0.09497227940220651,0.10673699999999998,-3.133797,-0.17261700000000002
26693,709508,0.003143350348296408,-0.018628361773451948,0.08983309305222303,0.150765,-3.11485,-0.194219
26694,709509,0.013780346505430712,-0.01301112003621422,0.08550651830442921,0.018479,-3.072392,-0.131545
26695,709510,0.009144812788940599,-0.016599001733472216,0.0867803698226379,0.022094,-3.058136,-0.23141
26696,709511,0.018531031597288087,-0.013225774668641502,0.08687503317257228,0.042388,-2.992788,-0.226555
26697,709512,0.009426778748683121,-0.009222385509171023,0.0919573131762598,-0.068508,-2.998272,-0.190199
26698,709513,0.009132907492756142,-0.014746207865101387,0.0937354630186692,0.015244999999999998,-3.066904,-0.12566
26699,709514,0.014344927391099223,-0.014912715326875901,0.082224123762343,-0.153955,-2.995332,-0.11044000000000001
26700,709515,0.011595494754966164,-0.011766629969293079,0.08614117635946808,-0.084137,-3.002465,-0.10971199999999999
26701,709516,0.004219055074019989,-0.00953677328889979,0.08987069451446508,-0.089056,-3.0842099999999997,-0.098354
26702,709517,0.008236992938476455,-0.008410753686138155,0.0992644754888276,-0.307272,3.101808,0.246513
26703,709518,0.0013311947510279438,-0.016675048720349948,0.08773720126927559,-0.122743,-3.003702,-0.056764
26704,709519,0.015914544161756916,-0.014092597222948526,0.08634007780226796,-0.108129,-3.087982,-0.127084
26705,709520,0.012074385443255547,-0.006793222544999444,0.0910978993767259,0.018009999999999998,-3.060562,-0.179254
26706,709521,0.005321684988335617,-0.008486662419846074,0.09168205157872404,0.198971,-3.066229,-0.175948
26707,709522,0.01636729101560691,-0.009011099659116858,0.08186940748124301,0.14163,-3.004281,-0.135114
26708,709523,0.017890311396403083,-0.007548639499982045,0.08806443995577522,-0.00507,-3.037906,-0.239443
26709,709524,0.01694553056874528,-0.021500856828528654,0.09654822051865725,0.022813,-3.0414529999999997,-0.125005
26710,709525,0.01874772530077501,-0.007893785304651268,0.09810826039537435,0.163107,-3.064285,-0.27528800000000003
26711,709526,0.01582427634304585,-0.026687795428582992,0.0934101089807779,-0.085262,-2.952693,-0.200747
26712,709527,0.0051866389215308875,-0.01116329492613928,0.0816970062659991,-0.039394,-3.003171,-0.276459
26713,709528,0.015915550933680758,-0.0014888201423611655,0.09867740710682903,-1.976548,2.365454,0.014955000000000001
26714,709529,-0.003745881924255033,-0.007768967379433181,0.0869027702854898,-1.322535,-2.763456,-0.14593
26715,709530,-0.009788518789556108,-0.010292814865061742,0.09601359593410341,-1.417575,-2.6817599999999997,-0.140493
26716,709531,-0.015123346494818925,-0.007027492186737507,0.105563638131808,-1.322862,-2.737633,-0.146121
26717,709532,-0.006192410319535874,-0.0109147269651628,0.09965557695019556,-0.8459139999999999,-2.956644,-0.147463
26718,709533,-0.004285792702368136,-0.02160693151370624,0.09739978258131374,-0.7232770000000001,-2.992106,-0.152056
26719,709534,-0.012546910421410831,-0.023552441855185697,0.10436324170195142,-0.549766,-3.031316,-0.12177400000000001
26720,709535,0.012366958992052346,-0.01081523853392829,0.10302274094521809,-1.9604380000000001,2.4058080000000004,0.11375899999999999
26721,709536,0.00013432525291851054,-0.012725428702633023,0.09105046081031967,-1.902857,2.4251240000000003,0.129555
26722,709537,-0.01781691767523164,-0.014391167288016045,0.09225779879685797,-0.735382,-3.000426,-0.236337
26723,709538,-0.0030103669306276964,-0.0208584267861182,0.09408343047882886,-1.1025280000000002,-2.8620419999999998,-0.21336100000000002
26724,709539,0.0016602468251616176,-0.013759146169408404,0.10501123327918664,-0.997134,-2.909916,-0.20979699999999998
26725,709540,-0.0042783446481647735,-0.02156942133498466,0.10038668127875304,-0.99265,-2.907075,-0.227647
26726,709541,-0.0015715080783776686,-0.026869146585768833,0.10116399757090311,-1.104967,-2.851411,-0.156339
26727,709542,-0.01074998076558315,-0.017623107947679375,0.09041764498775462,-0.9601959999999999,-2.914641,-0.193376
26728,709543,-0.004393255084410927,-0.018856968680653632,0.10055265674575363,-0.926007,-2.974453,-0.20161800000000002
26729,709544,-0.0014843126047240523,-0.022445117573827975,0.09152738888681669,-1.0061579999999999,-2.950666,-0.240869
26730,709545,-0.00015023801558893446,-0.02196724157094845,0.10327119280520938,-1.091408,-2.849406,-0.19999
26731,709546,0.0041279240193101,-0.015808804917959454,0.10442276660131156,-1.083477,-2.871755,-0.18955
26732,709547,0.0018282914982827667,-0.014164634920021813,0.10036402563237334,-1.000261,-2.887484,-0.181898
26733,709548,0.010140561297870524,-0.011398029224316885,0.10231056743521036,-2.033455,2.328802,0.158082
26734,709549,0.013295253842695275,-0.010609916775548995,0.09646413734353074,-1.933843,2.3353479999999998,0.188397
26735,709550,0.00861659319190776,-0.003205209945496339,0.0961544768699682,-2.048786,2.3117229999999998,0.20799099999999998
26736,709551,0.015114032279776547,-0.010210522501483764,0.102256789020888,-2.062008,2.287011,0.22943200000000002
26737,709552,-0.009297436088830392,-0.027164538407734595,0.08935430067594471,-1.051008,-2.903305,-0.22849699999999998
26738,709553,-0.0029908446904873447,-0.020280731441531724,0.09016986811836225,-0.966201,-2.949808,-0.223098
26739,709554,-0.0019228021375123547,-0.013727718460062774,0.08878330739232965,-0.9271809999999999,-2.913168,-0.140986
26740,709555,-0.0021835528350678027,-0.022604910480514617,0.09050586772468971,-0.795311,-2.9464360000000003,-0.249783
26741,709556,0.008365129273568852,-0.01703804070651458,0.09789788107671635,-1.968834,2.339644,0.18781199999999998
26742,709557,0.010728509150921776,-0.01645298964591406,0.10235918117883636,-1.924131,2.406283,0.14368599999999998
26743,709558,-0.003371979937412934,-0.02387759739161143,0.09074534518612506,-1.02065,-2.910006,-0.194096
26744,709559,-0.0012057661829604016,-0.02863916840549717,0.09926586700927031,-0.809756,-2.961024,-0.139923
26745,709560,0.005218601355655448,-0.017020701193349863,0.10021567659209696,-1.909946,2.401802,0.170872
26746,709561,-0.012554316766782665,-0.031000428890066663,0.10923625411458515,-0.905956,-2.89037,-0.164012
26747,709562,0.01488562178925653,-0.018887197083122316,0.0960703079068651,-1.765122,2.556063,0.151555
26748,709563,-0.006712093756924547,-0.022746111691710837,0.09644427701543581,-0.8790120000000001,-2.962782,-0.23271799999999998
26749,709564,0.012491172258608333,-0.014300122209485828,0.09955590266798475,-1.956739,2.3998939999999997,0.175601
26750,709565,-0.008049916480732678,-0.01213752062346228,0.09591654142299655,-0.6682359999999999,-3.023039,-0.173003
26751,709566,0.012665964417242825,-0.006350996063794495,0.09721999277820961,-1.7430740000000002,2.5712580000000003,0.142814
26752,709567,-0.004891794263996612,-0.019788311998274275,0.11148594861989808,-0.623913,-3.014374,-0.228773
26753,709568,0.002037730954813024,-0.014578566168287371,0.0996607266080452,-0.661888,-3.01803,-0.15346400000000002
26754,709569,-0.0012767436151639375,-0.011448486972696913,0.10433521109656,-0.743517,-2.9749209999999997,-0.219442
26755,709570,0.0020607776175183435,-0.011302014612569548,0.09914926096006467,-0.6570239999999999,-3.027619,-0.20829099999999998
26756,709571,-0.010194360305761914,-0.0186533204844496,0.09161849750810798,-0.657616,-3.054942,-0.199724
26757,709572,0.007438388270539293,-0.009337037625875125,0.09144215359057502,-0.6393300000000001,-3.024414,-0.183258
26758,709573,-0.012744741154974764,-0.017254219902026146,0.09761430859557871,-0.68938,-3.0371650000000003,-0.23433299999999999
26759,709574,0.0041907852739940955,-0.00398744775790474,0.10100550276157891,-0.831817,-2.94958,-0.172595
26760,709575,0.016515758571460662,-0.006465478509843038,0.10284903499843055,-1.808455,2.5154229999999997,0.16133599999999998
26761,709576,0.01753912901758822,0.001942956770033798,0.09617337769425893,-1.715718,2.451027,0.167479
26762,709577,0.010918335370668154,-0.007122365656561725,0.09472684149248045,-1.847044,2.490482,0.177399
26763,709578,0.0020089950880123036,-0.01153664636807284,0.08801226118854227,-0.332489,-3.031899,-0.13359100000000002
26764,709579,0.008088281989059504,-0.01788008204695693,0.08611943649404735,-0.29036999999999996,-2.998389,-0.158934
26765,709580,0.0028315006442070903,-0.01606309916918561,0.09396413719452379,-0.800571,-2.883661,-0.14666300000000002
26766,709581,0.021738357482623417,-0.013020098963210203,0.08906320540799909,-1.737364,2.474484,0.168593
26767,709582,0.0019324917388052025,-0.018072449794887424,0.09188871427043557,-0.482853,-3.006139,-0.07527400000000001
26768,709583,0.021381129923010805,-0.014366307631880963,0.09290795215133614,-1.538017,2.6253900000000003,0.291069
26769,709584,0.004915962458775821,-0.017930325221557634,0.08412246192565115,-0.48768900000000004,-3.0382759999999998,-0.164329
26770,709585,0.004427193354958049,-0.025637703291861658,0.09153893330432872,-0.502296,-2.988873,-0.10520999999999998
26771,709586,0.012436807404600052,-0.018740473956895425,0.08829556419517468,-0.582888,-2.9050580000000004,-0.166498
26772,709587,0.00950751855379193,-0.024713188119931735,0.09014875668203098,-0.419571,-2.907832,-0.172736
26773,709588,0.028018363734376543,-0.007978954636634375,0.08639214080456672,-1.654265,2.544339,0.194777
26774,709589,0.019297285084428312,-0.015279148780075733,0.08108677274420559,-0.42389099999999996,-2.922358,-0.057615999999999994
26775,709590,0.00874377176953303,-0.02089464684009713,0.08443551699959885,-0.48348199999999997,-2.902301,-0.200981
26776,709591,0.0076085852529008575,-0.01328571051292024,0.08458042673470703,-0.377874,-2.865116,-0.253918
26777,709592,0.01198411910226886,-0.022165922566908962,0.093561169937889,-0.440406,-2.9076560000000002,-0.166244
26778,709594,0.011178938947387723,-0.017289733043298575,0.08421453402516361,-0.451275,-2.908297,-0.204292
26779,709595,0.014673127920062418,-0.021842410807423555,0.07784389669311118,-0.510112,-2.870529,-0.24990199999999999
26780,709596,0.01235140123563468,-0.014871894877914882,0.08055780547063368,-0.561605,-2.894967,-0.22788000000000003
26781,709597,0.0139288115679658,-0.015863243708482893,0.07497929672819886,-0.5512130000000001,-2.948758,-0.180612
26782,709598,0.012013985837140443,-0.015113108277162926,0.08392683025134745,-1.639805,2.499756,0.161441
26783,709599,0.008665448154560924,-0.02501108780742647,0.08089731382276372,-0.597228,-2.892024,-0.10644200000000001
26784,709600,0.018616511615104386,-0.02089736598766828,0.08274622404764756,-0.49777899999999997,-2.895798,-0.219398
26785,709601,0.0058010582828341125,-0.015451360996391604,0.08376958483868718,-0.420137,-2.930853,-0.35894699999999996
26786,709602,0.006752092770615914,-0.021927312847114314,0.0823565305793379,-0.484871,-2.8814740000000003,-0.367108
26787,709603,0.011041183727749534,-0.0036619774882168045,0.089176073770904,-0.40724,-2.976799,-0.034961
26788,709604,0.019414942642189674,-0.026887163316065946,0.10194663368944716,-0.521886,-2.8798619999999997,-0.084583
26789,709605,0.008928247614695883,-0.006504946156899153,0.08590337271227164,-0.46069,-2.8782669999999997,-0.300744
26790,709606,0.01595174910572628,-0.01785347337252266,0.103383692020356,-0.361593,-2.894407,-0.26720900000000003
26791,709607,0.013636562518987004,-0.029518836956473317,0.08293287912559097,-0.568503,-2.8141689999999997,-0.220453
26792,709609,0.015915658464562603,0.0017417256428296757,0.0774031506925054,-0.27376300000000003,-2.97372,-0.12655999999999998
26793,709610,0.015651012045230832,0.002876429504307425,0.10015662659203199,1.111106,-2.845332,-0.26061799999999996
26794,709611,0.007732261972112711,-0.010211045707086563,0.0925956398735385,-1.326999,2.7377569999999998,0.334309
26795,709612,0.014163317186951149,-0.013338512266473933,0.08784680733659066,-1.426947,2.719938,0.385783
26796,709613,-0.01887218014618962,-0.021769949753617613,0.09966686014755605,0.8833639999999999,-2.2605720000000002,-0.214991
26797,709614,0.028147717418428343,-0.013341932100013007,0.09498500455132733,-1.445289,2.667552,0.25463600000000003
26798,709615,0.015901038069944827,-0.011861206914366037,0.09437946483026172,-1.339213,2.6918490000000004,0.266314
26799,709616,0.0496373254703532,-0.00017035248772613414,0.1755212943149077,-0.21736999999999998,0.721538,0.09175900000000001
26800,709617,0.008316052894963628,-0.0005720858659977405,0.08488911166610463,-1.229667,2.7712369999999997,0.363158
26801,709618,0.0058908502292879875,-0.019291355038005623,0.10025083391091422,-0.56821,-2.801175,-0.24123200000000003
26802,709619,0.010069637281439942,-0.01791342701943012,0.07847192349693034,-0.379999,-2.931364,-0.19453
26803,709620,0.008610099693254237,-0.01254027512106725,0.0931878300358169,-0.426458,-2.965103,-0.179637
26804,709621,0.01636614959380087,-0.010112739351213311,0.10105911848975793,1.059179,-2.873375,-0.274997
26805,709622,0.021320157239853515,-0.012566797028944315,0.09828905063656088,-1.2797040000000002,2.7533950000000003,0.363707
26806,709623,0.02213473685043355,-0.02240730298638456,0.09059103800590079,-1.482422,2.6501639999999997,0.266446
26807,709624,0.019396659477826268,-0.01922708171799404,0.09962370557864011,-1.308634,2.766223,0.377318
26808,709625,0.030379921653291505,-0.020392433395019144,0.10495385545058376,-1.486434,2.6244259999999997,0.359048
26809,709626,0.022961295549457684,-0.03133377056973683,0.11290679562183213,-1.542992,2.524913,0.409586
26810,709627,0.010504280524801504,-0.014962908370192726,0.09815303142758464,-1.224927,2.8094200000000003,0.366892
26811,709628,0.011785708008377058,-0.004712770974590733,0.0985233582720776,-0.277481,-3.082226,-0.06680599999999999
26812,709629,-0.0034462503586536733,-0.014823648199127579,0.09133644253519459,-0.709983,-3.033291,-0.11370799999999999
26813,709630,-0.012465474485780776,-0.013413758804793122,0.09932024035443657,-0.616241,-2.998896,-0.121209
26814,709631,-0.008878836287217617,-0.017454576456378823,0.0988850716020272,-0.685139,-3.008683,-0.113354
26815,709632,0.0026917443038719405,-0.007758339137849412,0.10064715020629325,-0.682579,-3.0203990000000003,-0.064421
26816,709633,-0.009881894798315121,-0.021068663300089996,0.10093939564392967,-0.634746,-3.035916,-0.192402
26817,709634,0.003326819846925839,-0.0072563363969015806,0.10076612453531897,-1.182709,2.822356,0.09375599999999999
26818,709635,0.01098150574620064,-0.014454964154823186,0.09405908026621881,-1.335588,2.761475,0.135381
26819,709636,0.004095498416332803,0.002541027490828355,0.1033147095743626,0.073926,3.118492,-0.372218
26820,709637,0.005509137691948712,-0.0017611435383660858,0.10602369379460627,-0.044987,-3.129016,-0.103862
26821,709638,0.0037520847151295464,-0.010437745457850763,0.09651275798945043,-1.335708,2.778063,0.142042
26822,709639,-0.010105373377676209,-0.0074510118351441956,0.09827045758340378,-0.6132890000000001,-3.031631,-0.139954
26823,709640,-0.001473999993511737,-0.008197042265583716,0.09604419259138675,-1.19444,2.8151200000000003,0.10840599999999999
26824,709641,-0.0017833102388601545,-0.0026840804384432706,0.09531887791108175,-0.5813010000000001,-3.06839,-0.125007
26825,709642,-0.011141568097212859,-0.011649292579970594,0.09025207114774703,-0.6021479999999999,-3.016479,-0.082402
26826,709643,-0.0037174822254741353,-0.007033724632786259,0.094794847272303,-1.210027,2.835516,0.106377
26827,709644,-0.04406377498748641,0.0014873986058570841,0.11489321557833851,1.037466,4.008679,0.13794
26828,709645,-0.000644684678371507,-0.0052637769499463884,0.0939274883796104,-1.348799,2.775609,0.19733900000000001
26829,709646,0.033111725287507526,-0.0022516744570525455,0.10426730833652281,-0.972193,2.343291,0.12057999999999999
26830,709647,-0.004921937426235818,-0.018743555194745937,0.0956321957020862,-0.682642,-3.060717,-0.108123
26831,709648,-0.005376133697296766,-0.011363037712210384,0.09602756691787834,-1.307078,2.795855,0.17541400000000001
26832,709649,-0.019764272118801596,-0.02078677660707477,0.09407885172468178,-0.6873239999999999,-3.030776,-0.143046
26833,709650,0.0048160431035992384,-0.013025787475743855,0.09367040182154038,-1.39525,2.754114,0.212571
26834,709651,-0.009857591345729824,-0.014024383111117604,0.09760034318291402,-0.644319,-3.037643,-0.21453200000000003
26835,709652,0.0037358847880244912,-0.019633441926281893,0.09472509384283723,-1.519587,2.6544689999999997,0.217193
26836,709653,0.037887074707761974,-0.03191008502154542,0.11754380846931381,-0.817153,-4.047404,-0.354452
26837,709654,0.012457924078664048,-0.017865919602362654,0.09701548015982397,-1.336114,2.755039,0.193943
26838,709655,-0.003536458377734801,-0.020995076982817298,0.09336555283320877,-0.572545,-3.246941,-0.29339699999999996
26839,709656,0.007370405734387821,-0.01856455783182739,0.09350824379272588,-1.407155,2.737157,0.13653099999999999
26840,709657,-0.009325542912197777,-0.029049821385545457,0.08640850572707282,-0.606959,-3.053016,-0.172782
26841,709658,0.014242478607864718,-0.0226870263500754,0.08985518628135222,-1.483417,2.697458,0.16487000000000002
26842,709659,-0.012170230256768694,-0.010936471704020404,0.09843781130914933,0.551243,3.1879619999999997,0.26726
26843,709660,0.008340225373041557,-0.019738076120145966,0.09781798632374064,-1.47163,2.712017,0.166371
26844,709661,0.03004972481357685,-0.029730658129757222,0.12404270546716746,-0.767695,-4.237783,-0.269715
26845,709662,0.011014129229920913,-0.012559969898316281,0.08942631389363832,-1.3599709999999998,2.658076,0.191707
26846,709663,0.004788250102682082,-0.02048078728083112,0.1020536920482456,-1.437927,2.7359880000000003,0.120776
26847,709664,-0.014004464145248214,-0.017687737016296754,0.1089841384355382,-0.704521,-2.947161,-0.16304100000000002
26848,709665,-0.030733239359054972,-0.041191581611001046,0.1771663726021373,0.399282,-0.763047,-0.021396000000000002
26849,709666,-0.016860989336415742,-0.02189350257095209,0.09863624702028226,-0.717577,-2.974686,-0.16129300000000002
26850,709667,0.007680424624868749,-0.010902863387375141,0.09674298318307462,-1.406943,2.7263919999999997,0.08227899999999999
26851,709668,-0.019314481196591675,-0.021155614827032397,0.09784677801092771,-0.691063,-3.028012,-0.143786
26852,709669,-0.004192356171349922,-0.015090133851018178,0.09339842318088551,-0.71528,-2.987229,-0.172719
26853,709670,0.014356914824586967,-0.0191652399839278,0.09938137136739114,-1.465208,2.7221889999999997,0.15763
26854,709671,-0.009045426192396603,-0.01982754658983305,0.09381932203175875,-0.684053,-3.011318,-0.14793900000000001
26855,709672,0.008777435575930023,-0.023140720060009192,0.09422757717367783,-1.454395,2.730377,0.170318
26856,709673,-0.0084446658177418,-0.028415278529747123,0.09654285222058287,-0.668198,-3.017864,-0.153857
26857,709674,0.0065683293818179,-0.022227753193308893,0.09513333690578814,-1.4657200000000001,2.7171369999999997,0.135133
26858,709675,-0.0065795470035241825,-0.02640118810777682,0.09077698797894923,-0.684158,-2.990075,-0.09463400000000001
26859,709676,0.0049371072027848085,-0.030666650855773206,0.09033515221354266,-1.609038,2.578662,0.143214
26860,709677,-0.005731239821188659,-0.02950661240053647,0.09226743168764712,-0.544651,-3.0472240000000004,-0.15514
26861,709678,-0.001517586975510475,-0.03312232622535307,0.09984163205592267,-0.28784099999999996,-2.950731,-0.161155
26862,709679,0.016802138520465783,-0.02093288455903616,0.1941548751102919,0.000766,0.00133,0.018504
26863,709680,0.01682570058559514,-0.015732980156641176,0.11030545850286272,-1.034351,2.870922,0.343906
26864,709681,0.0033132850207281445,-0.021760995397354075,0.09454548074378724,-0.404406,-3.039596,-0.180595
26865,709682,0.019644627092114016,-0.006897089213052304,0.09173505800684087,-0.987949,2.725217,0.293047
26866,709683,0.01843678193026475,-0.011108194591130131,0.09322146143218356,-0.946519,2.725873,0.326183
26867,709684,0.022045646828487035,-0.018183175224873033,0.10186518280970416,-1.059428,2.7582,0.34178800000000004
26868,709685,0.018979129029675825,-0.015734724504393387,0.09653791063182188,-1.1002610000000002,2.735904,0.345474
26869,709686,0.018683187968255157,-0.009609851212531353,0.11444336978338576,-1.0040209999999998,2.620635,0.394565
26870,709687,0.007499626908919173,-0.016666969650514056,0.0945420219893692,-1.215989,2.771241,0.423208
26871,709688,0.005113933171695919,-0.01672364967806361,0.09172557513086645,-1.131367,2.8089999999999997,0.427587
26872,709689,0.00023201285845366598,-0.020664668319345512,0.08324014583961527,-0.539575,-2.9973810000000003,-0.22732199999999997
26873,709690,0.0029717003372352856,-0.018458748779911133,0.0994700075035825,-1.262017,2.787403,0.389335
26874,709691,-0.002929250708197951,-0.028936262041570217,0.08811376413286992,-0.44601499999999994,-2.9992400000000004,-0.16118
26875,709692,0.00010350699756767013,-0.02300536729017838,0.08625093887404012,-1.2487489999999999,2.770434,0.42694799999999994
26876,709693,-0.0073489358464841475,-0.028912705630622933,0.08295396377903544,-0.50002,-3.051976,-0.147951
26877,709694,0.003810177986263129,-0.011925287323460957,0.0850752168448442,-1.079723,2.855804,0.41602
26878,709696,-0.003635453798546698,-0.004865892171978791,0.08603487212011474,-1.0284440000000001,2.8610290000000003,0.243898
26879,709697,-0.00912654148740629,-0.017246850717137233,0.09556655511403381,0.224964,3.12055,0.230269
26880,709698,-0.004877012946559102,-0.008790609642796888,0.10608971824787769,-1.1081889999999999,2.8271439999999997,0.360815
26881,709699,-0.004409116828751366,-0.001987759096748254,0.091664611010316,-1.0714629999999998,2.810527,0.308952
26882,709701,0.006613540568238089,-0.004981294100043448,0.09059278398203299,-1.005632,2.873729,0.352637
26883,709702,0.00582053626488005,-0.009463779550017428,0.08866191131922549,-0.42864300000000005,-3.0422540000000002,-0.137507
26884,709703,0.0020610471067431645,-0.013255843901519886,0.09080657425229866,-0.34276,-3.099997,-0.148957
26885,709704,0.004038771556309139,-0.012561220936396195,0.08577592211906163,-0.211159,-3.042565,-0.153665
26886,709705,0.006713898925598812,-0.0197923751481049,0.09221913998764472,-0.39876500000000004,-3.064545,-0.141096
26887,709706,-0.004917309347947268,0.005570930493869032,0.09108476718296155,0.13660999999999998,-3.08562,-0.180676
26888,709707,0.003162426567289922,-0.0019690597571321838,0.09141003875559822,-0.171971,-2.993371,-0.185211
26889,709708,-0.0010906589855160008,-0.010115732397110165,0.08720689795871839,-0.33658299999999997,-3.003117,-0.065496
26890,709709,0.004676572803949853,-0.012315189287714964,0.0814671091750792,-0.20289400000000002,-3.0691439999999997,-0.159174
26891,709710,0.006700493426594191,-0.021527584327193778,0.08844553051466922,-0.29423699999999997,-3.0474200000000002,-0.13586800000000002
26892,709711,-6.094152877521124e-05,-0.013035215251085044,0.08184837459790914,-0.203652,-2.992225,-0.132159
26893,709712,0.005475579952737726,-0.004077828298845384,0.08630170048434938,-0.291428,-3.021305,-0.176568
26894,709713,0.004115736472497031,-0.006755615054209066,0.0965385861621032,-0.192253,-3.044788,-0.233161
26895,709714,0.009717460178381647,-0.0012764014104929425,0.09019432888144316,-0.206825,-3.0656,-0.22911900000000002
26896,709715,0.00425336855865631,-0.01091756160711421,0.09168183857691253,-0.277059,-2.998837,-0.215658
26897,709716,0.005973601767469311,-0.006035364147592924,0.09108267562505293,-0.258748,-3.054671,-0.21809299999999998
26898,709717,0.009161688286173114,-0.004609742465723741,0.10244538932023789,-0.026345999999999998,-3.196572,-0.170139
26899,709718,0.019580454282812996,-0.012063754455268853,0.0964038324124119,0.28238,-3.109812,-0.07976799999999999
26900,709719,0.002847860160217819,-0.012706545908512966,0.09774285255726778,-0.213168,-3.065805,-0.123591
26901,709720,0.00021517100014883776,-0.01215504272682522,0.10087228015347594,-0.9997149999999999,2.897594,0.290594
26902,709721,0.0018558237087965936,-0.0145306158338485,0.09829897504956506,-1.0055969999999999,2.861641,0.294336
26903,709722,0.009506518408724157,-0.010775425999526186,0.08773717473093712,-0.9336770000000001,2.900977,0.30989099999999997
26904,709723,-0.0006593906692124858,-0.015510482371555508,0.08798023654119233,-0.34269499999999997,-3.081179,-0.17268499999999998
26905,709724,0.04996756218553716,-0.00012004213634254565,0.14305129409817258,-0.5403479999999999,1.5641969999999998,0.19484300000000002
26906,709725,-0.008522603159068816,-0.020215746567713157,0.09333341342318355,-1.121535,2.837595,0.396884
26907,709726,0.004048773822043963,-0.01712251951876833,0.10559014116984862,-1.1389850000000001,2.8103540000000002,0.390291
26908,709727,-0.010937879424948168,-0.011109323048203583,0.10482955139678557,-1.1923139999999999,2.787665,0.392665
26909,709728,0.00284966880945648,-0.012061687090871596,0.0904565301834841,-1.010432,2.877888,0.398863
26910,709729,-0.0052842455320301265,-0.012598162016227201,0.08173388261509087,-0.312105,-3.023422,-0.29396300000000003
26911,710075,0.01807308970653677,0.001850794057103219,0.15318373034095864,-2.072851,2.216616,-0.107903
26912,710076,-0.004233854932386097,-0.0046648273282637095,0.16050401947166046,-0.72343,-3.054529,0.046051999999999996
26913,710077,-0.003754963171230993,-0.01476771525324378,0.14219177955104423,0.721657,3.0678650000000003,-0.089995
26914,710078,0.011721627453927309,0.004714221262133735,0.14118532281921967,-2.199948,2.090129,0.001371
26915,710079,-0.004595119115761365,-0.007096419097095213,0.1414916096131343,0.8584450000000001,3.038376,-0.056468
26916,710080,0.01817459787922045,8.71231740992226e-06,0.14094144553941845,-2.206514,2.056239,-0.06901399999999999
26917,710081,-0.00508187171054663,-0.002382229388663706,0.1463469933978326,-0.798849,-3.099337,0.05991900000000001
26918,710082,-0.003488969353036015,-0.008389291528570415,0.1311204017798236,0.6205109999999999,3.027027,-0.065564
26919,710084,0.00283987930550667,-0.013854853038424592,0.1264840558570196,0.760484,3.013034,-0.072595
26920,710085,0.010217752877110983,0.007059611210186495,0.12846716034755343,-2.186452,1.9947669999999997,-0.12318399999999999
26921,710086,0.0028989047455642656,-0.011727806813231793,0.13698815894893268,0.813772,3.007768,-0.07565
26922,710087,-0.0032159021497048593,-0.012711922294681035,0.1531705921137731,0.615838,3.0459009999999997,-0.074515
26923,710088,0.014837706080679327,0.0014868408952410082,0.13579295810946526,-2.186619,2.038601,-0.072546
26924,710089,-0.003161996601962913,-0.013384327179436627,0.1342381814441634,0.770271,2.999727,-0.060166
